,Use CaseType ,LTE/5G UE Category,Technology Supported ,Day,Time,GBR,Packet Loss Rate (Reliability),Packet Delay Budget (Latency),Slice Type (Output)
26225,1,17,1,1,17,1,3,7,1
26226,1,17,1,1,18,1,3,7,1
26227,1,17,1,1,19,1,3,7,1
26228,1,17,1,1,20,1,3,7,1
26229,1,17,1,1,21,1,3,7,1
26230,1,17,1,1,22,1,3,7,1
26231,1,17,1,1,23,1,3,7,1
26232,1,17,1,2,0,1,3,7,1
26233,1,17,1,2,1,1,3,7,1
26234,1,17,1,2,2,1,3,7,1
26235,1,17,1,2,3,1,3,7,1
26236,1,17,1,2,4,1,3,7,1
26237,1,17,1,2,5,1,3,7,1
26238,1,17,1,2,6,1,3,7,1
26239,1,17,1,2,7,1,3,7,1
26240,1,17,1,2,8,1,3,7,1
26241,1,17,1,2,9,1,3,7,1
26242,1,17,1,2,10,1,3,7,1
26243,1,17,1,2,11,1,3,7,1
26244,1,17,1,2,12,1,3,7,1
26245,1,17,1,2,13,1,3,7,1
26246,1,17,1,2,14,1,3,7,1
26247,1,17,1,2,15,1,3,7,1
26248,1,17,1,2,16,1,3,7,1
26249,1,17,1,2,17,1,3,7,1
26250,1,17,1,2,18,1,3,7,1
26251,1,17,1,2,19,1,3,7,1
26252,1,17,1,2,20,1,3,7,1
26253,1,17,1,2,21,1,3,7,1
26254,1,17,1,2,22,1,3,7,1
26255,1,17,1,2,23,1,3,7,1
26256,1,17,1,3,0,1,3,7,1
26257,1,17,1,3,1,1,3,7,1
26258,1,17,1,3,2,1,3,7,1
26259,1,17,1,3,3,1,3,7,1
26260,1,17,1,3,4,1,3,7,1
26261,1,17,1,3,5,1,3,7,1
26262,1,17,1,3,6,1,3,7,1
26263,1,17,1,3,7,1,3,7,1
26264,1,17,1,3,8,1,3,7,1
26265,1,17,1,3,9,1,3,7,1
26266,1,17,1,3,10,1,3,7,1
26267,1,17,1,3,11,1,3,7,1
26268,1,17,1,3,12,1,3,7,1
26269,1,17,1,3,13,1,3,7,1
26270,1,17,1,3,14,1,3,7,1
26271,1,17,1,3,15,1,3,7,1
26272,1,17,1,3,16,1,3,7,1
26273,1,17,1,3,17,1,3,7,1
26274,1,17,1,3,18,1,3,7,1
26275,1,17,1,3,19,1,3,7,1
26276,1,17,1,3,20,1,3,7,1
26277,1,17,1,3,21,1,3,7,1
26278,1,17,1,3,22,1,3,7,1
26279,1,17,1,3,23,1,3,7,1
26280,1,17,1,4,0,1,3,7,1
26281,1,17,1,4,1,1,3,7,1
26282,1,17,1,4,2,1,3,7,1
26283,1,17,1,4,3,1,3,7,1
26284,1,17,1,4,4,1,3,7,1
26285,1,17,1,4,5,1,3,7,1
26286,1,17,1,4,6,1,3,7,1
26287,1,17,1,4,7,1,3,7,1
26288,1,17,1,4,8,1,3,7,1
26289,1,17,1,4,9,1,3,7,1
26290,1,17,1,4,10,1,3,7,1
26291,1,17,1,4,11,1,3,7,1
26292,1,17,1,4,12,1,3,7,1
26293,1,17,1,4,13,1,3,7,1
26294,1,17,1,4,14,1,3,7,1
26295,1,17,1,4,15,1,3,7,1
26296,1,17,1,4,16,1,3,7,1
26297,1,17,1,4,17,1,3,7,1
26298,1,17,1,4,18,1,3,7,1
26299,1,17,1,4,19,1,3,7,1
26300,1,17,1,4,20,1,3,7,1
26301,1,17,1,4,21,1,3,7,1
26302,1,17,1,4,22,1,3,7,1
26303,1,17,1,4,23,1,3,7,1
26304,1,17,1,5,0,1,3,7,1
26305,1,17,1,5,1,1,3,7,1
26306,1,17,1,5,2,1,3,7,1
26307,1,17,1,5,3,1,3,7,1
26308,1,17,1,5,4,1,3,7,1
26309,1,17,1,5,5,1,3,7,1
26310,1,17,1,5,6,1,3,7,1
26311,1,17,1,5,7,1,3,7,1
26312,1,17,1,5,8,1,3,7,1
26313,1,17,1,5,9,1,3,7,1
26314,1,17,1,5,10,1,3,7,1
26315,1,17,1,5,11,1,3,7,1
26316,1,17,1,5,12,1,3,7,1
26317,1,17,1,5,13,1,3,7,1
26318,1,17,1,5,14,1,3,7,1
26319,1,17,1,5,15,1,3,7,1
26320,1,17,1,5,16,1,3,7,1
26321,1,17,1,5,17,1,3,7,1
26322,1,17,1,5,18,1,3,7,1
26323,1,17,1,5,19,1,3,7,1
26324,1,17,1,5,20,1,3,7,1
26325,1,17,1,5,21,1,3,7,1
26326,1,17,1,5,22,1,3,7,1
26327,1,17,1,5,23,1,3,7,1
26328,1,17,1,6,0,1,3,7,1
26329,1,17,1,6,1,1,3,7,1
26330,1,17,1,6,2,1,3,7,1
26331,1,17,1,6,3,1,3,7,1
26332,1,17,1,6,4,1,3,7,1
26333,1,17,1,6,5,1,3,7,1
26334,1,17,1,6,6,1,3,7,1
26335,1,17,1,6,7,1,3,7,1
26336,1,17,1,6,8,1,3,7,1
26337,1,17,1,6,9,1,3,7,1
26338,1,17,1,6,10,1,3,7,1
26339,1,17,1,6,11,1,3,7,1
26340,1,17,1,6,12,1,3,7,1
26341,1,17,1,6,13,1,3,7,1
26342,1,17,1,6,14,1,3,7,1
26343,1,17,1,6,15,1,3,7,1
26344,1,17,1,6,16,1,3,7,1
26345,1,17,1,6,17,1,3,7,1
26346,1,17,1,6,18,1,3,7,1
26347,1,17,1,6,19,1,3,7,1
26348,1,17,1,6,20,1,3,7,1
26349,1,17,1,6,21,1,3,7,1
26350,1,17,1,6,22,1,3,7,1
26351,1,17,1,6,23,1,3,7,1
26352,1,17,1,7,0,1,3,7,1
26353,1,17,1,7,1,1,3,7,1
26354,1,17,1,7,2,1,3,7,1
26355,1,17,1,7,3,1,3,7,1
26356,1,17,1,7,4,1,3,7,1
26357,1,17,1,7,5,1,3,7,1
26358,1,17,1,7,6,1,3,7,1
26359,1,17,1,7,7,1,3,7,1
26360,1,17,1,7,8,1,3,7,1
26361,1,17,1,7,9,1,3,7,1
26362,1,17,1,7,10,1,3,7,1
26363,1,17,1,7,11,1,3,7,1
26364,1,17,1,7,12,1,3,7,1
26365,1,17,1,7,13,1,3,7,1
26366,1,17,1,7,14,1,3,7,1
26367,1,17,1,7,15,1,3,7,1
26368,1,17,1,7,16,1,3,7,1
26369,1,17,1,7,17,1,3,7,1
26370,1,17,1,7,18,1,3,7,1
26371,1,17,1,7,19,1,3,7,1
26372,1,17,1,7,20,1,3,7,1
26373,1,17,1,7,21,1,3,7,1
26374,1,17,1,7,22,1,3,7,1
26375,1,17,1,7,23,1,3,7,1
26376,1,18,1,1,0,1,3,7,1
26377,1,18,1,1,1,1,3,7,1
26378,1,18,1,1,2,1,3,7,1
26379,1,18,1,1,3,1,3,7,1
26380,1,18,1,1,4,1,3,7,1
26381,1,18,1,1,5,1,3,7,1
26382,1,18,1,1,6,1,3,7,1
26383,1,18,1,1,7,1,3,7,1
26384,1,18,1,1,8,1,3,7,1
26385,1,18,1,1,9,1,3,7,1
26386,1,18,1,1,10,1,3,7,1
26387,1,18,1,1,11,1,3,7,1
26388,1,18,1,1,12,1,3,7,1
26389,1,18,1,1,13,1,3,7,1
26390,1,18,1,1,14,1,3,7,1
26391,1,18,1,1,15,1,3,7,1
26392,1,18,1,1,16,1,3,7,1
26393,1,18,1,1,17,1,3,7,1
26394,1,18,1,1,18,1,3,7,1
26395,1,18,1,1,19,1,3,7,1
26396,1,18,1,1,20,1,3,7,1
26397,1,18,1,1,21,1,3,7,1
26398,1,18,1,1,22,1,3,7,1
26399,1,18,1,1,23,1,3,7,1
26400,1,18,1,2,0,1,3,7,1
26401,1,18,1,2,1,1,3,7,1
26402,1,18,1,2,2,1,3,7,1
26403,1,18,1,2,3,1,3,7,1
26404,1,18,1,2,4,1,3,7,1
26405,1,18,1,2,5,1,3,7,1
26406,1,18,1,2,6,1,3,7,1
26407,1,18,1,2,7,1,3,7,1
26408,1,18,1,2,8,1,3,7,1
26409,1,18,1,2,9,1,3,7,1
26410,1,18,1,2,10,1,3,7,1
26411,1,18,1,2,11,1,3,7,1
26412,1,18,1,2,12,1,3,7,1
26413,1,18,1,2,13,1,3,7,1
26414,1,18,1,2,14,1,3,7,1
26415,1,18,1,2,15,1,3,7,1
26416,1,18,1,2,16,1,3,7,1
26417,1,18,1,2,17,1,3,7,1
26418,1,18,1,2,18,1,3,7,1
26419,1,18,1,2,19,1,3,7,1
26420,1,18,1,2,20,1,3,7,1
26421,1,18,1,2,21,1,3,7,1
26422,1,18,1,2,22,1,3,7,1
26423,1,18,1,2,23,1,3,7,1
26424,1,18,1,3,0,1,3,7,1
26425,1,18,1,3,1,1,3,7,1
26426,1,18,1,3,2,1,3,7,1
26427,1,18,1,3,3,1,3,7,1
26428,1,18,1,3,4,1,3,7,1
26429,1,18,1,3,5,1,3,7,1
26430,1,18,1,3,6,1,3,7,1
26431,1,18,1,3,7,1,3,7,1
26432,1,18,1,3,8,1,3,7,1
26433,1,18,1,3,9,1,3,7,1
26434,1,18,1,3,10,1,3,7,1
26435,1,18,1,3,11,1,3,7,1
26436,1,18,1,3,12,1,3,7,1
26437,1,18,1,3,13,1,3,7,1
26438,1,18,1,3,14,1,3,7,1
26439,1,18,1,3,15,1,3,7,1
26440,1,18,1,3,16,1,3,7,1
26441,1,18,1,3,17,1,3,7,1
26442,1,18,1,3,18,1,3,7,1
26443,1,18,1,3,19,1,3,7,1
26444,1,18,1,3,20,1,3,7,1
26445,1,18,1,3,21,1,3,7,1
26446,1,18,1,3,22,1,3,7,1
26447,1,18,1,3,23,1,3,7,1
26448,1,18,1,4,0,1,3,7,1
26449,1,18,1,4,1,1,3,7,1
26450,1,18,1,4,2,1,3,7,1
26451,1,18,1,4,3,1,3,7,1
26452,1,18,1,4,4,1,3,7,1
26453,1,18,1,4,5,1,3,7,1
26454,1,18,1,4,6,1,3,7,1
26455,1,18,1,4,7,1,3,7,1
26456,1,18,1,4,8,1,3,7,1
26457,1,18,1,4,9,1,3,7,1
26458,1,18,1,4,10,1,3,7,1
26459,1,18,1,4,11,1,3,7,1
26460,1,18,1,4,12,1,3,7,1
26461,1,18,1,4,13,1,3,7,1
26462,1,18,1,4,14,1,3,7,1
26463,1,18,1,4,15,1,3,7,1
26464,1,18,1,4,16,1,3,7,1
26465,1,18,1,4,17,1,3,7,1
26466,1,18,1,4,18,1,3,7,1
26467,1,18,1,4,19,1,3,7,1
26468,1,18,1,4,20,1,3,7,1
26469,1,18,1,4,21,1,3,7,1
26470,1,18,1,4,22,1,3,7,1
26471,1,18,1,4,23,1,3,7,1
26472,1,18,1,5,0,1,3,7,1
26473,1,18,1,5,1,1,3,7,1
26474,1,18,1,5,2,1,3,7,1
26475,1,18,1,5,3,1,3,7,1
26476,1,18,1,5,4,1,3,7,1
26477,1,18,1,5,5,1,3,7,1
26478,1,18,1,5,6,1,3,7,1
26479,1,18,1,5,7,1,3,7,1
26480,1,18,1,5,8,1,3,7,1
26481,1,18,1,5,9,1,3,7,1
26482,1,18,1,5,10,1,3,7,1
26483,1,18,1,5,11,1,3,7,1
26484,1,18,1,5,12,1,3,7,1
26485,1,18,1,5,13,1,3,7,1
26486,1,18,1,5,14,1,3,7,1
26487,1,18,1,5,15,1,3,7,1
26488,1,18,1,5,16,1,3,7,1
26489,1,18,1,5,17,1,3,7,1
26490,1,18,1,5,18,1,3,7,1
26491,1,18,1,5,19,1,3,7,1
26492,1,18,1,5,20,1,3,7,1
26493,1,18,1,5,21,1,3,7,1
26494,1,18,1,5,22,1,3,7,1
26495,1,18,1,5,23,1,3,7,1
26496,1,18,1,6,0,1,3,7,1
26497,1,18,1,6,1,1,3,7,1
26498,1,18,1,6,2,1,3,7,1
26499,1,18,1,6,3,1,3,7,1
26500,1,18,1,6,4,1,3,7,1
26501,1,18,1,6,5,1,3,7,1
26502,1,18,1,6,6,1,3,7,1
26503,1,18,1,6,7,1,3,7,1
26504,1,18,1,6,8,1,3,7,1
26505,1,18,1,6,9,1,3,7,1
26506,1,18,1,6,10,1,3,7,1
26507,1,18,1,6,11,1,3,7,1
26508,1,18,1,6,12,1,3,7,1
26509,1,18,1,6,13,1,3,7,1
26510,1,18,1,6,14,1,3,7,1
26511,1,18,1,6,15,1,3,7,1
26512,1,18,1,6,16,1,3,7,1
26513,1,18,1,6,17,1,3,7,1
26514,1,18,1,6,18,1,3,7,1
26515,1,18,1,6,19,1,3,7,1
26516,1,18,1,6,20,1,3,7,1
26517,1,18,1,6,21,1,3,7,1
26518,1,18,1,6,22,1,3,7,1
26519,1,18,1,6,23,1,3,7,1
26520,1,18,1,7,0,1,3,7,1
26521,1,18,1,7,1,1,3,7,1
26522,1,18,1,7,2,1,3,7,1
26523,1,18,1,7,3,1,3,7,1
26524,1,18,1,7,4,1,3,7,1
26525,1,18,1,7,5,1,3,7,1
26526,1,18,1,7,6,1,3,7,1
26527,1,18,1,7,7,1,3,7,1
26528,1,18,1,7,8,1,3,7,1
26529,1,18,1,7,9,1,3,7,1
26530,1,18,1,7,10,1,3,7,1
26531,1,18,1,7,11,1,3,7,1
26532,1,18,1,7,12,1,3,7,1
26533,1,18,1,7,13,1,3,7,1
26534,1,18,1,7,14,1,3,7,1
26535,1,18,1,7,15,1,3,7,1
26536,1,18,1,7,16,1,3,7,1
26537,1,18,1,7,17,1,3,7,1
26538,1,18,1,7,18,1,3,7,1
26539,1,18,1,7,19,1,3,7,1
26540,1,18,1,7,20,1,3,7,1
26541,1,18,1,7,21,1,3,7,1
26542,1,18,1,7,22,1,3,7,1
26543,1,18,1,7,23,1,3,7,1
26544,1,19,1,1,0,1,3,7,1
26545,1,19,1,1,1,1,3,7,1
26546,1,19,1,1,2,1,3,7,1
26547,1,19,1,1,3,1,3,7,1
26548,1,19,1,1,4,1,3,7,1
26549,1,19,1,1,5,1,3,7,1
26550,1,19,1,1,6,1,3,7,1
26551,1,19,1,1,7,1,3,7,1
26552,1,19,1,1,8,1,3,7,1
26553,1,19,1,1,9,1,3,7,1
26554,1,19,1,1,10,1,3,7,1
26555,1,19,1,1,11,1,3,7,1
26556,1,19,1,1,12,1,3,7,1
26557,1,19,1,1,13,1,3,7,1
26558,1,19,1,1,14,1,3,7,1
26559,1,19,1,1,15,1,3,7,1
26560,1,19,1,1,16,1,3,7,1
26561,1,19,1,1,17,1,3,7,1
26562,1,19,1,1,18,1,3,7,1
26563,1,19,1,1,19,1,3,7,1
26564,1,19,1,1,20,1,3,7,1
26565,1,19,1,1,21,1,3,7,1
26566,1,19,1,1,22,1,3,7,1
26567,1,19,1,1,23,1,3,7,1
26568,1,19,1,2,0,1,3,7,1
26569,1,19,1,2,1,1,3,7,1
26570,1,19,1,2,2,1,3,7,1
26571,1,19,1,2,3,1,3,7,1
26572,1,19,1,2,4,1,3,7,1
26573,1,19,1,2,5,1,3,7,1
26574,1,19,1,2,6,1,3,7,1
26575,1,19,1,2,7,1,3,7,1
26576,1,19,1,2,8,1,3,7,1
26577,1,19,1,2,9,1,3,7,1
26578,1,19,1,2,10,1,3,7,1
26579,1,19,1,2,11,1,3,7,1
26580,1,19,1,2,12,1,3,7,1
26581,1,19,1,2,13,1,3,7,1
26582,1,19,1,2,14,1,3,7,1
26583,1,19,1,2,15,1,3,7,1
26584,1,19,1,2,16,1,3,7,1
26585,1,19,1,2,17,1,3,7,1
26586,1,19,1,2,18,1,3,7,1
26587,1,19,1,2,19,1,3,7,1
26588,1,19,1,2,20,1,3,7,1
26589,1,19,1,2,21,1,3,7,1
26590,1,19,1,2,22,1,3,7,1
26591,1,19,1,2,23,1,3,7,1
26592,1,19,1,3,0,1,3,7,1
26593,1,19,1,3,1,1,3,7,1
26594,1,19,1,3,2,1,3,7,1
26595,1,19,1,3,3,1,3,7,1
26596,1,19,1,3,4,1,3,7,1
26597,1,19,1,3,5,1,3,7,1
26598,1,19,1,3,6,1,3,7,1
26599,1,19,1,3,7,1,3,7,1
26600,1,19,1,3,8,1,3,7,1
26601,1,19,1,3,9,1,3,7,1
26602,1,19,1,3,10,1,3,7,1
26603,1,19,1,3,11,1,3,7,1
26604,1,19,1,3,12,1,3,7,1
26605,1,19,1,3,13,1,3,7,1
26606,1,19,1,3,14,1,3,7,1
26607,1,19,1,3,15,1,3,7,1
26608,1,19,1,3,16,1,3,7,1
26609,1,19,1,3,17,1,3,7,1
26610,1,19,1,3,18,1,3,7,1
26611,1,19,1,3,19,1,3,7,1
26612,1,19,1,3,20,1,3,7,1
26613,1,19,1,3,21,1,3,7,1
26614,1,19,1,3,22,1,3,7,1
26615,1,19,1,3,23,1,3,7,1
26616,1,19,1,4,0,1,3,7,1
26617,1,19,1,4,1,1,3,7,1
26618,1,19,1,4,2,1,3,7,1
26619,1,19,1,4,3,1,3,7,1
26620,1,19,1,4,4,1,3,7,1
26621,1,19,1,4,5,1,3,7,1
26622,1,19,1,4,6,1,3,7,1
26623,1,19,1,4,7,1,3,7,1
26624,1,19,1,4,8,1,3,7,1
26625,1,19,1,4,9,1,3,7,1
26626,1,19,1,4,10,1,3,7,1
26627,1,19,1,4,11,1,3,7,1
26628,1,19,1,4,12,1,3,7,1
26629,1,19,1,4,13,1,3,7,1
26630,1,19,1,4,14,1,3,7,1
26631,1,19,1,4,15,1,3,7,1
26632,1,19,1,4,16,1,3,7,1
26633,1,19,1,4,17,1,3,7,1
26634,1,19,1,4,18,1,3,7,1
26635,1,19,1,4,19,1,3,7,1
26636,1,19,1,4,20,1,3,7,1
26637,1,19,1,4,21,1,3,7,1
26638,1,19,1,4,22,1,3,7,1
26639,1,19,1,4,23,1,3,7,1
26640,1,19,1,5,0,1,3,7,1
26641,1,19,1,5,1,1,3,7,1
26642,1,19,1,5,2,1,3,7,1
26643,1,19,1,5,3,1,3,7,1
26644,1,19,1,5,4,1,3,7,1
26645,1,19,1,5,5,1,3,7,1
26646,1,19,1,5,6,1,3,7,1
26647,1,19,1,5,7,1,3,7,1
26648,1,19,1,5,8,1,3,7,1
26649,1,19,1,5,9,1,3,7,1
26650,1,19,1,5,10,1,3,7,1
26651,1,19,1,5,11,1,3,7,1
26652,1,19,1,5,12,1,3,7,1
26653,1,19,1,5,13,1,3,7,1
26654,1,19,1,5,14,1,3,7,1
26655,1,19,1,5,15,1,3,7,1
26656,1,19,1,5,16,1,3,7,1
26657,1,19,1,5,17,1,3,7,1
26658,1,19,1,5,18,1,3,7,1
26659,1,19,1,5,19,1,3,7,1
26660,1,19,1,5,20,1,3,7,1
26661,1,19,1,5,21,1,3,7,1
26662,1,19,1,5,22,1,3,7,1
26663,1,19,1,5,23,1,3,7,1
26664,1,19,1,6,0,1,3,7,1
26665,1,19,1,6,1,1,3,7,1
26666,1,19,1,6,2,1,3,7,1
26667,1,19,1,6,3,1,3,7,1
26668,1,19,1,6,4,1,3,7,1
26669,1,19,1,6,5,1,3,7,1
26670,1,19,1,6,6,1,3,7,1
26671,1,19,1,6,7,1,3,7,1
26672,1,19,1,6,8,1,3,7,1
26673,1,19,1,6,9,1,3,7,1
26674,1,19,1,6,10,1,3,7,1
26675,1,19,1,6,11,1,3,7,1
26676,1,19,1,6,12,1,3,7,1
26677,1,19,1,6,13,1,3,7,1
26678,1,19,1,6,14,1,3,7,1
26679,1,19,1,6,15,1,3,7,1
26680,1,19,1,6,16,1,3,7,1
26681,1,19,1,6,17,1,3,7,1
26682,1,19,1,6,18,1,3,7,1
26683,1,19,1,6,19,1,3,7,1
26684,1,19,1,6,20,1,3,7,1
26685,1,19,1,6,21,1,3,7,1
26686,1,19,1,6,22,1,3,7,1
26687,1,19,1,6,23,1,3,7,1
26688,1,19,1,7,0,1,3,7,1
26689,1,19,1,7,1,1,3,7,1
26690,1,19,1,7,2,1,3,7,1
26691,1,19,1,7,3,1,3,7,1
26692,1,19,1,7,4,1,3,7,1
26693,1,19,1,7,5,1,3,7,1
26694,1,19,1,7,6,1,3,7,1
26695,1,19,1,7,7,1,3,7,1
26696,1,19,1,7,8,1,3,7,1
26697,1,19,1,7,9,1,3,7,1
26698,1,19,1,7,10,1,3,7,1
26699,1,19,1,7,11,1,3,7,1
26700,1,19,1,7,12,1,3,7,1
26701,1,19,1,7,13,1,3,7,1
26702,1,19,1,7,14,1,3,7,1
26703,1,19,1,7,15,1,3,7,1
26704,1,19,1,7,16,1,3,7,1
26705,1,19,1,7,17,1,3,7,1
26706,1,19,1,7,18,1,3,7,1
26707,1,19,1,7,19,1,3,7,1
26708,1,19,1,7,20,1,3,7,1
26709,1,19,1,7,21,1,3,7,1
26710,1,19,1,7,22,1,3,7,1
26711,1,19,1,7,23,1,3,7,1
26712,1,20,1,1,0,1,3,7,1
26713,1,20,1,1,1,1,3,7,1
26714,1,20,1,1,2,1,3,7,1
26715,1,20,1,1,3,1,3,7,1
26716,1,20,1,1,4,1,3,7,1
26717,1,20,1,1,5,1,3,7,1
26718,1,20,1,1,6,1,3,7,1
26719,1,20,1,1,7,1,3,7,1
26720,1,20,1,1,8,1,3,7,1
26721,1,20,1,1,9,1,3,7,1
26722,1,20,1,1,10,1,3,7,1
26723,1,20,1,1,11,1,3,7,1
26724,1,20,1,1,12,1,3,7,1
26725,1,20,1,1,13,1,3,7,1
26726,1,20,1,1,14,1,3,7,1
26727,1,20,1,1,15,1,3,7,1
26728,1,20,1,1,16,1,3,7,1
26729,1,20,1,1,17,1,3,7,1
26730,1,20,1,1,18,1,3,7,1
26731,1,20,1,1,19,1,3,7,1
26732,1,20,1,1,20,1,3,7,1
26733,1,20,1,1,21,1,3,7,1
26734,1,20,1,1,22,1,3,7,1
26735,1,20,1,1,23,1,3,7,1
26736,1,20,1,2,0,1,3,7,1
26737,1,20,1,2,1,1,3,7,1
26738,1,20,1,2,2,1,3,7,1
26739,1,20,1,2,3,1,3,7,1
26740,1,20,1,2,4,1,3,7,1
26741,1,20,1,2,5,1,3,7,1
26742,1,20,1,2,6,1,3,7,1
26743,1,20,1,2,7,1,3,7,1
26744,1,20,1,2,8,1,3,7,1
26745,1,20,1,2,9,1,3,7,1
26746,1,20,1,2,10,1,3,7,1
26747,1,20,1,2,11,1,3,7,1
26748,1,20,1,2,12,1,3,7,1
26749,1,20,1,2,13,1,3,7,1
26750,1,20,1,2,14,1,3,7,1
26751,1,20,1,2,15,1,3,7,1
26752,1,20,1,2,16,1,3,7,1
26753,1,20,1,2,17,1,3,7,1
26754,1,20,1,2,18,1,3,7,1
26755,1,20,1,2,19,1,3,7,1
26756,1,20,1,2,20,1,3,7,1
26757,1,20,1,2,21,1,3,7,1
26758,1,20,1,2,22,1,3,7,1
26759,1,20,1,2,23,1,3,7,1
26760,1,20,1,3,0,1,3,7,1
26761,1,20,1,3,1,1,3,7,1
26762,1,20,1,3,2,1,3,7,1
26763,1,20,1,3,3,1,3,7,1
26764,1,20,1,3,4,1,3,7,1
26765,1,20,1,3,5,1,3,7,1
26766,1,20,1,3,6,1,3,7,1
26767,1,20,1,3,7,1,3,7,1
26768,1,20,1,3,8,1,3,7,1
26769,1,20,1,3,9,1,3,7,1
26770,1,20,1,3,10,1,3,7,1
26771,1,20,1,3,11,1,3,7,1
26772,1,20,1,3,12,1,3,7,1
26773,1,20,1,3,13,1,3,7,1
26774,1,20,1,3,14,1,3,7,1
26775,1,20,1,3,15,1,3,7,1
26776,1,20,1,3,16,1,3,7,1
26777,1,20,1,3,17,1,3,7,1
26778,1,20,1,3,18,1,3,7,1
26779,1,20,1,3,19,1,3,7,1
26780,1,20,1,3,20,1,3,7,1
26781,1,20,1,3,21,1,3,7,1
26782,1,20,1,3,22,1,3,7,1
26783,1,20,1,3,23,1,3,7,1
26784,1,20,1,4,0,1,3,7,1
26785,1,20,1,4,1,1,3,7,1
26786,1,20,1,4,2,1,3,7,1
26787,1,20,1,4,3,1,3,7,1
26788,1,20,1,4,4,1,3,7,1
26789,1,20,1,4,5,1,3,7,1
26790,1,20,1,4,6,1,3,7,1
26791,1,20,1,4,7,1,3,7,1
26792,1,20,1,4,8,1,3,7,1
26793,1,20,1,4,9,1,3,7,1
26794,1,20,1,4,10,1,3,7,1
26795,1,20,1,4,11,1,3,7,1
26796,1,20,1,4,12,1,3,7,1
26797,1,20,1,4,13,1,3,7,1
26798,1,20,1,4,14,1,3,7,1
26799,1,20,1,4,15,1,3,7,1
26800,1,20,1,4,16,1,3,7,1
26801,1,20,1,4,17,1,3,7,1
26802,1,20,1,4,18,1,3,7,1
26803,1,20,1,4,19,1,3,7,1
26804,1,20,1,4,20,1,3,7,1
26805,1,20,1,4,21,1,3,7,1
26806,1,20,1,4,22,1,3,7,1
26807,1,20,1,4,23,1,3,7,1
26808,1,20,1,5,0,1,3,7,1
26809,1,20,1,5,1,1,3,7,1
26810,1,20,1,5,2,1,3,7,1
26811,1,20,1,5,3,1,3,7,1
26812,1,20,1,5,4,1,3,7,1
26813,1,20,1,5,5,1,3,7,1
26814,1,20,1,5,6,1,3,7,1
26815,1,20,1,5,7,1,3,7,1
26816,1,20,1,5,8,1,3,7,1
26817,1,20,1,5,9,1,3,7,1
26818,1,20,1,5,10,1,3,7,1
26819,1,20,1,5,11,1,3,7,1
26820,1,20,1,5,12,1,3,7,1
26821,1,20,1,5,13,1,3,7,1
26822,1,20,1,5,14,1,3,7,1
26823,1,20,1,5,15,1,3,7,1
26824,1,20,1,5,16,1,3,7,1
26825,1,20,1,5,17,1,3,7,1
26826,1,20,1,5,18,1,3,7,1
26827,1,20,1,5,19,1,3,7,1
26828,1,20,1,5,20,1,3,7,1
26829,1,20,1,5,21,1,3,7,1
26830,1,20,1,5,22,1,3,7,1
26831,1,20,1,5,23,1,3,7,1
26832,1,20,1,6,0,1,3,7,1
26833,1,20,1,6,1,1,3,7,1
26834,1,20,1,6,2,1,3,7,1
26835,1,20,1,6,3,1,3,7,1
26836,1,20,1,6,4,1,3,7,1
26837,1,20,1,6,5,1,3,7,1
26838,1,20,1,6,6,1,3,7,1
26839,1,20,1,6,7,1,3,7,1
26840,1,20,1,6,8,1,3,7,1
26841,1,20,1,6,9,1,3,7,1
26842,1,20,1,6,10,1,3,7,1
26843,1,20,1,6,11,1,3,7,1
26844,1,20,1,6,12,1,3,7,1
26845,1,20,1,6,13,1,3,7,1
26846,1,20,1,6,14,1,3,7,1
26847,1,20,1,6,15,1,3,7,1
26848,1,20,1,6,16,1,3,7,1
26849,1,20,1,6,17,1,3,7,1
26850,1,20,1,6,18,1,3,7,1
26851,1,20,1,6,19,1,3,7,1
26852,1,20,1,6,20,1,3,7,1
26853,1,20,1,6,21,1,3,7,1
26854,1,20,1,6,22,1,3,7,1
26855,1,20,1,6,23,1,3,7,1
26856,1,20,1,7,0,1,3,7,1
26857,1,20,1,7,1,1,3,7,1
26858,1,20,1,7,2,1,3,7,1
26859,1,20,1,7,3,1,3,7,1
26860,1,20,1,7,4,1,3,7,1
26861,1,20,1,7,5,1,3,7,1
26862,1,20,1,7,6,1,3,7,1
26863,1,20,1,7,7,1,3,7,1
26864,1,20,1,7,8,1,3,7,1
26865,1,20,1,7,9,1,3,7,1
26866,1,20,1,7,10,1,3,7,1
26867,1,20,1,7,11,1,3,7,1
26868,1,20,1,7,12,1,3,7,1
26869,1,20,1,7,13,1,3,7,1
26870,1,20,1,7,14,1,3,7,1
26871,1,20,1,7,15,1,3,7,1
26872,1,20,1,7,16,1,3,7,1
26873,1,20,1,7,17,1,3,7,1
26874,1,20,1,7,18,1,3,7,1
26875,1,20,1,7,19,1,3,7,1
26876,1,20,1,7,20,1,3,7,1
26877,1,20,1,7,21,1,3,7,1
26878,1,20,1,7,22,1,3,7,1
26879,1,20,1,7,23,1,3,7,1
26880,5,1,1,1,0,2,2,2,1
26881,5,1,1,1,1,2,2,2,1
26882,5,1,1,1,2,2,2,2,1
26883,5,1,1,1,3,2,2,2,1
26884,5,1,1,1,4,2,2,2,1
26885,5,1,1,1,5,2,2,2,1
26886,5,1,1,1,6,2,2,2,1
26887,5,1,1,1,7,2,2,2,1
